YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,WEATHER_DELAY
2022,1,1,1/14/2022 12:00:00 AM,AS,N619AS,151,ANC,OME,0955,0948,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N619AS,152,OME,ANC,1217,1218,1.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N619AS,153,ANC,OME,1536,1526,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N619AS,153,OME,OTZ,1759,1740,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N619AS,153,OTZ,ANC,1932,1914,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N622AS,60,JNU,KTN,0712,0712,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N622AS,60,KTN,SEA,0909,0906,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N622AS,67,JNU,ANC,2048,2212,84.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,AS,N622AS,67,KTN,SIT,1733,1730,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N622AS,67,SEA,KTN,1540,1534,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N622AS,67,SIT,JNU,1918,2021,63.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,AS,N644AS,120,ANC,ADQ,1725,1719,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N644AS,61,CDV,ANC,1355,1343,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N644AS,61,JNU,YAK,1024,1024,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N644AS,61,SEA,JNU,0755,0752,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N644AS,61,YAK,CDV,1212,1216,4.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N913AK,114,ANC,SEA,0150,0148,0.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,AS,N915AK,111,SEA,ANC,2150,2159,9.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N915AK,85,SEA,ANC,0830,0855,25.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N915AK,92,ANC,SEA,1220,1220,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N921AK,109,SEA,ANC,1640,1657,17.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N931AK,102,ANC,SEA,0730,0727,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,AS,N931AK,167,SEA,ANC,2330,0013,43.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,DL,N118DU,2305,FAI,SEA,0155,0147,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N120DU,1220,SEA,FAI,2153,2239,46.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,DL,N3740C,2658,SEA,ANC,1757,1757,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N3752,1359,ANC,SEA,0600,0602,2.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N3752,2471,ANC,SEA,1600,1559,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N3752,2471,SEA,ANC,1142,1157,15.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N3753,2298,ANC,SLC,0030,0022,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N3754A,1382,ANC,SEA,0140,0320,100.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,DL,N3767,2457,SEA,ANC,2135,2138,3.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N385DN,2962,SLC,ANC,2244,2241,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N396DA,2806,ANC,SEA,1349,1343,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N396DA,2806,SEA,ANC,0955,0947,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,DL,N863DN,1265,ANC,MSP,2225,2255,30.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,DL,N863DN,2236,MSP,ANC,1807,1844,37.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,QX,N632QX,2023,ANC,FAI,0920,1357,277.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,QX,N632QX,2032,FAI,ANC,1100,1533,273.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,QX,N632QX,2211,ANC,DLG,1250,1737,287.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,QX,N632QX,2232,DLG,ANC,1451,2012,321.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,QX,N632QX,2357,ANC,FAI,0515,0512,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,QX,N632QX,2362,FAI,ANC,0700,0947,167.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,QX,N632QX,2570,ANC,SEA,1730,2202,272.00,0.00,,0.00
2022,1,1,1/14/2022 12:00:00 AM,QX,N651QX,2102,ANC,AKN,1030,1025,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,QX,N651QX,2134,AKN,ANC,1240,1226,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,QX,N651QX,2149,ANC,FAI,1910,1908,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,QX,N651QX,2174,FAI,ANC,2050,2036,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,QX,N651QX,2198,ANC,FAI,1445,1440,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,QX,N651QX,2201,FAI,ANC,1625,1621,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,QX,N651QX,2285,SEA,ANC,0700,0657,0.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,UA,N78540,1959,ANC,DEN,2353,0010,17.00,0.00,,
2022,1,1,1/14/2022 12:00:00 AM,UA,N78540,280,DEN,ANC,1903,1927,24.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N251AK,110,ANC,SEA,0035,0030,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N260AK,124,FAI,SEA,1515,1546,31.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N260AK,1465,SEA,FAI,1120,1202,42.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N260AK,82,ANC,SEA,0600,0552,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N265AK,234,FAI,SEA,0240,0233,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N266AK,197,PDX,ANC,1945,1959,14.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N277AK,85,SEA,ANC,0830,0910,40.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N277AK,92,ANC,SEA,1220,1257,37.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N280AK,223,SEA,FAI,2240,2252,12.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N283AK,121,ANC,SEA,0255,0254,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N294AK,109,SEA,ANC,1610,1607,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N294AK,150,ANC,LAX,2355,2345,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N296AK,107,SEA,ANC,2015,2032,17.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N320AS,71,SEA,JNU,2150,2154,4.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N407AS,176,JNU,SEA,0530,0521,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N423AS,828,ANC,HNL,1630,1645,15.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N423AS,871,HNL,ANC,2250,2236,0.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N423AS,93,SEA,ANC,1230,1258,28.00,0.00,,28.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N486AS,167,SEA,ANC,2330,2338,8.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N487AS,102,ANC,SEA,0730,0721,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N506AS,132,ANC,FAI,0705,0703,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N506AS,594,FAI,SEA,0905,0902,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N519AS,153,ANC,OME,1536,1607,31.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N519AS,153,OME,OTZ,1759,1834,35.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N519AS,153,OTZ,ANC,1932,2006,34.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N519AS,621,ANC,FAI,1205,1225,20.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N519AS,622,FAI,ANC,1400,1356,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N528AS,43,ANC,BET,1045,1039,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N528AS,44,BET,ANC,1257,1236,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N528AS,50,BRW,ANC,1719,1719,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N528AS,51,ANC,BRW,1435,1427,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N530AS,193,LAX,ANC,1920,1920,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N534AS,61,CDV,ANC,1355,1335,0.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N534AS,61,JNU,YAK,1024,1013,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N534AS,61,SEA,JNU,0755,0750,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N534AS,61,YAK,CDV,1212,1210,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N534AS,841,KOA,ANC,2158,2157,0.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N534AS,872,ANC,KOA,1532,1552,20.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N551AS,184,ANC,ADK,1105,1054,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N551AS,187,ADK,ANC,1415,1527,72.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N551AS,45,ANC,BET,1740,1959,139.00,0.00,,2.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N551AS,46,BET,ANC,1955,2214,139.00,0.00,,3.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N563AS,177,JNU,SEA,1530,1528,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N563AS,75,SEA,JNU,1300,1301,1.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N568AS,94,ANC,SEA,0500,0511,11.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N577AS,123,SEA,FAI,1550,1558,8.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N577AS,72,FAI,ANC,1940,1952,12.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N590AS,130,ANC,PDX,0145,0139,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N609AS,67,JNU,ANC,2048,2123,35.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N609AS,67,KTN,SIT,1733,1743,10.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N609AS,67,SEA,KTN,1540,1556,16.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N609AS,67,SIT,JNU,1918,1916,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N611AS,60,JNU,KTN,0712,0702,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N611AS,60,KTN,SEA,0909,0846,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N613AS,64,ANC,JNU,1100,1056,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N613AS,64,JNU,PSG,1330,1317,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N613AS,64,KTN,SEA,1742,1732,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N613AS,64,PSG,WRG,1505,1455,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N613AS,64,WRG,KTN,1619,1605,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N614AS,120,ANC,ADQ,1725,1717,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N614AS,65,JNU,ANC,1434,1444,10.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,AS,N614AS,65,KTN,WRG,1015,1001,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N614AS,65,PSG,JNU,1301,1248,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N614AS,65,SEA,KTN,0816,0810,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N614AS,65,WRG,PSG,1149,1149,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N615AS,154,OTZ,ANC,1259,1236,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N615AS,165,ANC,OTZ,1035,1024,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N615AS,73,JNU,ANC,0732,0720,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N615AS,73,SIT,JNU,0600,0538,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N618AS,69,SEA,KTN,1750,1742,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N619AS,151,ANC,OME,0955,,,1.00,A,
2022,1,1,1/15/2022 12:00:00 AM,AS,N619AS,152,OME,ANC,1217,,,1.00,A,
2022,1,1,1/15/2022 12:00:00 AM,AS,N619AS,70,ANC,JNU,1935,1930,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N619AS,70,JNU,SIT,2203,2150,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N622AS,62,ANC,JNU,0750,0738,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N622AS,62,JNU,SIT,1020,1014,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N622AS,62,KTN,SEA,1332,1325,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N622AS,62,SIT,KTN,1153,1156,3.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N644AS,10,ADQ,ANC,0700,0656,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N644AS,1248,ANC,ADQ,1005,0956,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N644AS,1249,ADQ,ANC,1200,1147,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N644AS,66,ANC,CDV,1345,1328,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N644AS,66,CDV,YAK,1527,1458,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N644AS,66,JNU,SEA,1849,1839,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N644AS,66,YAK,JNU,1706,1645,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N915AK,111,SEA,ANC,2150,2148,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N915AK,114,ANC,SEA,0150,0156,6.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N921AK,105,SEA,ANC,1815,1823,8.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N921AK,90,ANC,SEA,0900,0901,1.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,AS,N931AK,162,ANC,SEA,0345,0406,21.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,DL,N118DU,1220,SEA,FAI,2153,2213,20.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,DL,N120DU,2305,FAI,SEA,0155,0219,24.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,DL,N371DA,2658,SEA,ANC,1930,1931,1.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,DL,N3740C,2298,ANC,SLC,0030,0025,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,DL,N3740C,2471,SEA,ANC,1142,1143,1.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,DL,N3767,2806,ANC,SEA,1330,1327,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,DL,N385DN,1359,ANC,SEA,0600,0551,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,QX,N648QX,2102,ANC,AKN,1030,,,1.00,A,
2022,1,1,1/15/2022 12:00:00 AM,QX,N648QX,2134,AKN,ANC,1240,,,1.00,A,
2022,1,1,1/15/2022 12:00:00 AM,QX,N648QX,2285,SEA,ANC,0700,,,1.00,A,
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2023,ANC,FAI,0920,0914,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2032,FAI,ANC,1100,1050,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2149,ANC,FAI,1910,2006,56.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2174,FAI,ANC,2050,2129,39.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2198,ANC,FAI,1445,1639,114.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2201,FAI,ANC,1625,1811,106.00,0.00,,0.00
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2211,ANC,DLG,1250,1245,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2232,DLG,ANC,1451,1507,16.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2357,ANC,FAI,0515,0511,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2362,FAI,ANC,0700,0657,0.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,QX,N651QX,2570,ANC,SEA,1730,,,1.00,A,
2022,1,1,1/15/2022 12:00:00 AM,UA,N27519,1959,ANC,DEN,2353,0017,24.00,0.00,,
2022,1,1,1/15/2022 12:00:00 AM,UA,N27519,280,DEN,ANC,1903,1929,26.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N214AK,311,SEA,ANC,2100,2102,2.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N266AK,132,ANC,FAI,0705,0659,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N266AK,594,FAI,SEA,0905,0857,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N273AK,197,PDX,ANC,1945,1947,2.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N275AK,223,SEA,FAI,2240,2259,19.00,0.00,,19.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N277AK,71,SEA,JNU,2150,2147,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N280AK,101,SEA,ANC,1900,1859,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N280AK,150,ANC,LAX,2355,2345,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N280AK,234,FAI,SEA,0240,0242,2.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N296AK,124,FAI,SEA,1515,1521,6.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N296AK,1465,SEA,FAI,1120,1120,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N296AK,94,ANC,SEA,0500,0457,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N320AS,176,JNU,SEA,0530,0526,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N423AS,102,ANC,SEA,0730,0725,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N423AS,93,SEA,ANC,1230,1235,5.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N423AS,96,ANC,SEA,1855,1918,23.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N457AS,111,SEA,ANC,2150,2150,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N459AS,193,LAX,ANC,1920,1923,3.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N471AS,105,SEA,ANC,1815,1813,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N486AS,162,ANC,SEA,0345,0347,2.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N493AS,167,SEA,ANC,2330,2343,13.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N512AS,123,SEA,FAI,1550,1606,16.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N512AS,72,FAI,ANC,1940,1940,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N519AS,121,ANC,SEA,0255,0259,4.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N528AS,153,ANC,OME,1536,1534,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N528AS,153,OME,OTZ,1759,1745,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N528AS,153,OTZ,ANC,1932,2032,60.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N528AS,43,ANC,BET,1045,1036,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N528AS,44,BET,ANC,1257,1235,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N530AS,130,ANC,PDX,0145,0141,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N534AS,621,ANC,FAI,1205,1148,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N534AS,622,FAI,ANC,1400,1351,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N534AS,828,ANC,HNL,1630,1632,2.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N534AS,871,HNL,ANC,2250,2259,9.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N535AS,107,SEA,ANC,2015,2039,24.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N538AS,177,JNU,SEA,1530,1517,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N538AS,75,SEA,JNU,1300,1256,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N551AS,151,ANC,OME,0955,0948,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N551AS,152,OME,ANC,1217,1154,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N551AS,50,BRW,ANC,1719,1702,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N551AS,51,ANC,BRW,1435,1427,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N577AS,154,OTZ,ANC,1259,1236,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N577AS,165,ANC,OTZ,1035,1024,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N577AS,836,ANC,OGG,1650,1649,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N577AS,841,OGG,ANC,2310,2352,42.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N611AS,67,JNU,ANC,2048,2036,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N611AS,67,KTN,SIT,1733,1738,5.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N611AS,67,SEA,KTN,1540,1543,3.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N611AS,67,SIT,JNU,1918,1854,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N612AS,70,ANC,JNU,1935,2114,99.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N612AS,70,JNU,SIT,2203,2311,68.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N614AS,10,ADQ,ANC,0700,0633,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N614AS,1248,ANC,ADQ,1005,0957,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N614AS,1249,ADQ,ANC,1200,1143,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N614AS,66,ANC,CDV,1345,1337,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N614AS,66,CDV,YAK,1527,1511,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N614AS,66,JNU,SEA,1849,1839,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N614AS,66,YAK,JNU,1706,1708,2.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N615AS,62,ANC,JNU,0750,0913,83.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N615AS,62,JNU,SIT,1020,1125,65.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N615AS,62,KTN,SEA,1332,1419,47.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N615AS,62,SIT,KTN,1153,1258,65.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N615AS,69,KTN,JNU,2024,1958,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N615AS,69,SEA,KTN,1830,1822,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N618AS,60,KTN,SEA,0909,0856,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N619AS,64,ANC,JNU,1100,1053,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N619AS,64,JNU,PSG,1330,1316,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N619AS,64,KTN,SEA,1742,1723,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N619AS,64,PSG,WRG,1505,1437,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N619AS,64,WRG,KTN,1619,1550,0.00,0.00,,
2022,1,1,1/16/2022 12:00:00 AM,AS,N619AS,73,JNU,ANC,0732,0759,27.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N619AS,73,SIT,JNU,0600,0541,0.00,0.00,,0.00
2022,1,1,1/16/2022 12:00:00 AM,AS,N622AS,45,ANC,BET,1740,1729,0.00,0.00,,
